CustomerID,InvoiceNo,InvoiceDate,StockCode,Quantity,UnitPrice
17259,560047,1/12/23 15:01,23023,1,16.5
17259,560047,1/12/23 15:01,21467,1,37.5
17450,560080,1/12/23 16:23,82583,10,23.9
17450,560080,1/12/23 16:23,22413,20,32
17450,560080,1/12/23 16:23,82600,20,23.9
17450,560080,1/12/23 16:23,21181,20,23.9
17450,560080,1/12/23 16:23,21175,20,20.8
17450,560080,1/12/23 16:23,21174,15,23.9
17450,560080,1/12/23 16:23,21166,20,23.9
17450,560080,1/12/23 16:23,82578,15,7.3
17450,560080,1/12/23 16:23,82581,15,7.3
17450,560080,1/12/23 16:23,82580,15,7.3
12748,560089,1/12/23 16:45,22503,1,299.5
12748,560089,1/12/23 16:45,23238,1,41.5
12748,560089,1/12/23 16:45,21935,1,16.5
12748,560089,1/12/23 16:45,22713,2,4.2
12748,560089,1/12/23 16:45,20618,1,21
12748,560089,1/12/23 16:45,22755,1,8.5
12748,560089,1/12/23 16:45,23005,1,4.2
12748,560089,1/12/23 16:45,22659,1,19.5
12748,560089,1/12/23 16:45,22611,1,49.5
12748,560089,1/12/23 16:45,21622,1,49.5
12748,560089,1/12/23 16:45,22902,1,21
12748,560089,1/12/23 16:45,22382,1,16.5
12748,560089,1/12/23 16:45,22970,1,25.5
13050,560097,1/12/23 17:40,82494L,1,29.5
13050,560097,1/12/23 17:40,23092,1,79
13050,560097,1/12/23 17:40,22993,2,12.5
13050,560097,1/12/23 17:40,22178,3,12.5
13050,560097,1/12/23 17:40,23243,1,49.5
13050,560097,1/12/23 17:40,21391,2,7.5
13050,560097,1/12/23 17:40,22464,2,16.5
13050,560097,1/12/23 17:40,21671,2,12.5
13050,560097,1/12/23 17:40,22030,2,4.2
13050,560097,1/12/23 17:40,22151,8,4.2
13050,560097,1/12/23 17:40,23301,2,16.5
13050,560097,1/12/23 17:40,23198,2,14.5
13050,560097,1/12/23 17:40,85062,2,16.5
13050,560097,1/12/23 17:40,22720,1,49.5
13050,560097,1/12/23 17:40,23245,1,49.5
13050,560097,1/12/23 17:40,21755,1,59.5
13050,560097,1/12/23 17:40,23321,2,16.5
13050,560097,1/12/23 17:40,20914,1,29.5
13050,560097,1/12/23 17:40,22151,2,4.2
13050,560097,1/12/23 17:40,23102,2,8.3
17921,560104,1/12/23 18:56,23004,1,4.2
17921,560104,1/12/23 18:56,22999,1,4.2
17921,560104,1/12/23 18:56,22481,1,12.5
17921,560104,1/12/23 18:56,21172,1,14.5
17921,560104,1/12/23 18:56,85123A,1,29.5
17921,560104,1/12/23 18:56,23322,1,29.5
17921,560104,1/12/23 18:56,23207,1,16.5
17921,560104,1/12/23 18:56,23209,1,16.5
17921,560104,1/12/23 18:56,23208,1,16.5
17921,560104,1/12/23 18:56,20728,1,16.5
17921,560104,1/12/23 18:56,23004,1,4.2
17921,560104,1/12/23 18:56,22997,1,4.2
17921,560104,1/12/23 18:56,22998,1,4.2
17921,560104,1/12/23 18:56,22999,1,4.2
17921,560104,1/12/23 18:56,22995,1,4.2
17921,560104,1/12/23 18:56,20725,1,16.5
17921,560104,1/12/23 18:56,22384,1,16.5
17921,560104,1/12/23 18:56,23206,1,16.5
17921,560104,1/12/23 18:56,22080,1,16.5
17921,560104,1/12/23 18:56,84836,1,12.5
17921,560104,1/12/23 18:56,22939,1,49.5
17921,560104,1/12/23 18:56,21259,1,59.5
17921,560104,1/12/23 18:56,21175,1,25.5
17921,560104,1/12/23 18:56,22413,1,29.5
17921,560104,1/12/23 18:56,21174,1,20.8
17921,560104,1/12/23 18:56,21907,1,21
17921,560104,1/12/23 18:56,21165,1,16.9
17921,560104,1/12/23 18:56,82483,1,69.5
17921,560104,1/12/23 18:56,21936,1,29.5
17921,560104,1/12/23 18:56,23093,1,24.9
17921,560104,1/12/23 18:56,23322,1,29.5
17921,560104,1/12/23 18:56,22178,2,12.5
17921,560104,1/12/23 18:56,23196,1,14.5
17921,560104,1/12/23 18:56,23197,1,14.5
17921,560104,1/12/23 18:56,23198,1,14.5
13381,560145,1/13/23 11:04,84879,2,16.9
13381,560145,1/13/23 11:04,22469,2,16.5
13381,560145,1/13/23 11:04,21899,3,6.5
13381,560145,1/13/23 11:04,21900,5,6.5
13381,560145,1/13/23 11:04,21902,3,6.5
13381,560145,1/13/23 11:04,23181,1,75
13381,560145,1/13/23 11:04,84946,2,12.5
13381,560145,1/13/23 11:04,21326,2,6.5
13381,560145,1/13/23 11:04,22726,1,37.5
13381,560145,1/13/23 11:04,22192,1,85
13381,560145,1/13/23 11:04,22467,1,25.5
13381,560145,1/13/23 11:04,22624,1,85
13381,560145,1/13/23 11:04,22625,1,85
13381,560145,1/13/23 11:04,22627,1,85
13381,560145,1/13/23 11:04,22993,2,12.5
13381,560145,1/13/23 11:04,22962,2,8.5
13381,560145,1/13/23 11:04,22963,2,8.5
13381,560145,1/13/23 11:04,23299,1,37.5
13381,560145,1/13/23 11:04,23298,1,49.5
13381,560145,1/13/23 11:04,22720,1,49.5
13381,560145,1/13/23 11:04,23012,1,39.5
13381,560145,1/13/23 11:04,23013,1,39.5
13381,560145,1/13/23 11:04,23014,1,39.5
13381,560145,1/13/23 11:04,21156,1,19.5
13381,560145,1/13/23 11:04,20914,1,29.5
13381,560145,1/13/23 11:04,22558,2,16.5
13381,560145,1/13/23 11:04,23240,1,41.5
13381,560145,1/13/23 11:04,23176,1,22.5
13381,560145,1/13/23 11:04,23177,1,22.5
13381,560145,1/13/23 11:04,21790,2,8.5
13381,560145,1/13/23 11:04,22548,2,12.5
13381,560145,1/13/23 11:04,21888,1,37.5
13381,560145,1/13/23 11:04,22138,1,49.5
13381,560145,1/13/23 11:04,47566,1,49.5
16621,560181,1/13/23 11:45,21670,2,12.5
16621,560181,1/13/23 11:45,23245,1,49.5
16621,560181,1/13/23 11:45,22423,1,127.5
16621,560181,1/13/23 11:45,23144,2,8.3
16621,560181,1/13/23 11:45,84970S,2,8.5
12971,560182,1/13/23 11:48,47590A,1,54.5
12971,560182,1/13/23 11:48,21291,16,8.5
12971,560182,1/13/23 11:48,22090,4,25.5
12971,560183,1/13/23 11:48,21811,3,12.5
12971,560183,1/13/23 11:48,47566,1,49.5
12971,560183,1/13/23 11:48,22421,10,3.6
12971,560184,1/13/23 11:49,22911,1,29.5
12971,560184,1/13/23 11:49,22152,3,4.2
12971,560184,1/13/23 11:49,85131A,2,12.5
12971,560184,1/13/23 11:49,22156,2,8.5
14676,560185,1/13/23 11:50,21746,4,12.5
14676,560185,1/13/23 11:50,84077,15,2.9
14676,560185,1/13/23 11:50,22563,5,12.5
14676,560185,1/13/23 11:50,21915,8,12.5
14676,560185,1/13/23 11:50,17003,22,2.9
14676,560185,1/13/23 11:50,22586,3,8.5
14676,560185,1/13/23 11:50,21977,5,5.5
14676,560185,1/13/23 11:50,21975,8,5.5
14676,560185,1/13/23 11:50,21212,5,5.5
14676,560185,1/13/23 11:50,22090,3,29.5
14676,560185,1/13/23 11:50,23298,2,49.5
16203,560191,1/13/23 12:45,22727,1,37.5
16203,560191,1/13/23 12:45,22729,1,37.5
16203,560191,1/13/23 12:45,22726,1,37.5
16203,560191,1/13/23 12:45,22730,1,37.5
12712,560202,1/13/23 13:10,15056BL,3,59.5
12712,560202,1/13/23 13:10,15056N,2,59.5
12712,560202,1/13/23 13:10,15056P,2,59.5
12712,560202,1/13/23 13:10,23053,1,82.5
12712,560202,1/13/23 13:10,23052,1,82.5
12712,560202,1/13/23 13:10,23054,1,82.5
12712,560202,1/13/23 13:10,23050,1,82.5
12712,560202,1/13/23 13:10,85054,2,29.5
12712,560202,1/13/23 13:10,23032,2,16.5
12712,560202,1/13/23 13:10,23018,1,125
12712,560202,1/13/23 13:10,23017,1,125
12712,560202,1/13/23 13:10,23019,1,82.5
12712,560202,1/13/23 13:10,POST,1,180
12971,560204,1/13/23 13:17,22083,2,29.5
12971,560204,1/13/23 13:17,21463,2,49.5
12971,560204,1/13/23 13:17,47566,1,49.5
15004,560209,1/13/23 14:05,22488,1,16.5
15004,560209,1/13/23 14:05,23093,1,24.9
15004,560209,1/13/23 14:05,21922,1,79.5
15004,560209,1/13/23 14:05,23104,1,125
15004,560209,1/13/23 14:05,21742,1,59.5
15004,560209,1/13/23 14:05,85032B,1,6.5
15004,560209,1/13/23 14:05,22456,1,49.5
15004,560209,1/13/23 14:05,22185,1,16.5
15004,560209,1/13/23 14:05,22778,1,39.5
15004,560209,1/13/23 14:05,23075,1,41.5
15004,560209,1/13/23 14:05,22567,1,14.5
15004,560209,1/13/23 14:05,21403,3,1.2
15004,560209,1/13/23 14:05,84931B,1,25.5
15004,560209,1/13/23 14:05,21841,1,42.5
15004,560209,1/13/23 14:05,20697,1,25.5
15004,560209,1/13/23 14:05,85089,1,29.5
15004,560209,1/13/23 14:05,22937,1,25.5
15004,560209,1/13/23 14:05,23163,1,24.9
15004,560209,1/13/23 14:05,23294,1,8.3
15004,560209,1/13/23 14:05,23296,1,12.5
15004,560209,1/13/23 14:05,22697,1,29.5
15004,560209,1/13/23 14:05,22699,1,29.5
15004,560209,1/13/23 14:05,23193,1,22.5
15004,560209,1/13/23 14:05,23176,1,22.5
15004,560209,1/13/23 14:05,23194,1,22.5
15004,560209,1/13/23 14:05,23177,1,22.5
15004,560209,1/13/23 14:05,23184,1,49.5
15004,560209,1/13/23 14:05,21912,1,37.5
15004,560209,1/13/23 14:05,23023,1,16.5
15004,560209,1/13/23 14:05,23254,1,41.5
15004,560209,1/13/23 14:05,23256,1,41.5
15004,560209,1/13/23 14:05,23229,1,37.5
15004,560209,1/13/23 14:05,23289,1,12.5
15004,560209,1/13/23 14:05,23290,1,12.5
15004,560209,1/13/23 14:05,23052,1,82.5
15004,560209,1/13/23 14:05,23050,1,82.5
15004,560209,1/13/23 14:05,23291,1,12.5
15004,560209,1/13/23 14:05,23292,1,12.5
15004,560209,1/13/23 14:05,23317,1,99.5
15004,560209,1/13/23 14:05,23342,1,85
15004,560209,1/13/23 14:05,23089,2,16.5
15004,560209,1/13/23 14:05,21889,1,12.5
15004,560209,1/13/23 14:05,22548,1,12.5
15004,560209,1/13/23 14:05,22549,1,14.5
15004,560209,1/13/23 14:05,85176,1,8.5
15004,560209,1/13/23 14:05,21703,1,4.2
15004,560209,1/13/23 14:05,21888,1,37.5
15004,560209,1/13/23 14:05,21912,1,37.5
15004,560209,1/13/23 14:05,21918,1,4.2
15004,560209,1/13/23 14:05,47566,1,49.5
15004,560209,1/13/23 14:05,22499,1,59.5
15004,560209,1/13/23 14:05,23169,1,41.5
15004,560209,1/13/23 14:05,22360,1,29.5
15004,560209,1/13/23 14:05,22364,1,29.5
15004,560209,1/13/23 14:05,M,1,3.9
15004,560209,1/13/23 14:05,46000M,1,15.5
15004,560209,1/13/23 14:05,47590A,1,54.5
15004,560209,1/13/23 14:05,21791,1,12.5
15004,560209,1/13/23 14:05,21790,1,8.5
15004,560209,1/13/23 14:05,21917,1,4.2
15004,560209,1/13/23 14:05,21662,1,59.5
15004,560209,1/13/23 14:05,22423,1,127.5
15004,560209,1/13/23 14:05,22567,1,14.5
15004,560209,1/13/23 14:05,23241,1,20.8
15004,560209,1/13/23 14:05,23242,1,20.8
15004,560209,1/13/23 14:05,23091,1,62.5
15004,560209,1/13/23 14:05,84077,5,2.9
15004,560209,1/13/23 14:05,22651,1,8.5
15004,560209,1/13/23 14:05,22622,1,119.5
15004,560209,1/13/23 14:05,21878,1,8.5
15004,560209,1/13/23 14:05,22712,2,4.2
15004,560209,1/13/23 14:05,22027,2,4.2
15004,560209,1/13/23 14:05,21509,2,4.2
15004,560209,1/13/23 14:05,22714,2,4.2
15004,560209,1/13/23 14:05,85178,1,12.5
15004,560209,1/13/23 14:05,22993,1,12.5
15004,560209,1/13/23 14:05,22776,1,99.5
15004,560209,1/13/23 14:05,22183,1,67.5
15004,560209,1/13/23 14:05,22550,1,37.5
15004,560209,1/13/23 14:05,21913,1,37.5
15004,560209,1/13/23 14:05,23187,2,2.9
15004,560209,1/13/23 14:05,23164,1,49.5
15004,560209,1/13/23 14:05,23075,1,41.5
15004,560209,1/13/23 14:05,85054,1,29.5
15004,560209,1/13/23 14:05,22561,1,16.5
15004,560209,1/13/23 14:05,22560,1,12.5
15004,560209,1/13/23 14:05,22430,1,49.5
15004,560209,1/13/23 14:05,84842,1,37.5
15004,560209,1/13/23 14:05,22139,1,49.5
15004,560209,1/13/23 14:05,46000S,1,14.5
15004,560209,1/13/23 14:05,23161,3,12.5
15004,560209,1/13/23 14:05,23160,3,12.5
15004,560209,1/13/23 14:05,22308,1,25.5
15004,560209,1/13/23 14:05,22972,1,16.5
15004,560209,1/13/23 14:05,22974,1,16.5
15004,560209,1/13/23 14:05,22310,1,16.5
15004,560209,1/13/23 14:05,22489,1,4.2
15004,560209,1/13/23 14:05,22627,1,85
15004,560209,1/13/23 14:05,22951,1,5.5
15004,560209,1/13/23 14:05,22417,1,5.5
15004,560209,1/13/23 14:05,21770,1,49.5
15004,560209,1/13/23 14:05,22899,1,21
15004,560209,1/13/23 14:05,22367,1,19.5
15004,560209,1/13/23 14:05,21903,1,21
15004,560209,1/13/23 14:05,21902,1,6.5
15004,560209,1/13/23 14:05,22955,1,21
15004,560209,1/13/23 14:05,22966,1,12.5
15004,560209,1/13/23 14:05,22956,1,21
15004,560209,1/13/23 14:05,21172,1,14.5
15004,560209,1/13/23 14:05,22948,1,8.5
15004,560209,1/13/23 14:05,21908,1,21
15004,560209,1/13/23 14:05,82552,1,14.5
15004,560209,1/13/23 14:05,23181,1,82.5
15004,560209,1/13/23 14:05,21257,1,79.5
15004,560209,1/13/23 14:05,22492,4,6.5
15004,560209,1/13/23 14:05,22964,1,21
15004,560209,1/13/23 14:05,85152,1,21
15004,560209,1/13/23 14:05,23018,1,125
15004,560209,1/13/23 14:05,23075,1,41.5
15004,560209,1/13/23 14:05,23013,1,39.5
15004,560209,1/13/23 14:05,85049F,1,12.5
15004,560209,1/13/23 14:05,85049D,1,12.5
15004,560209,1/13/23 14:05,22975,1,12.5
15004,560209,1/13/23 14:05,22977,1,12.5
15004,560209,1/13/23 14:05,22893,1,4.2
15004,560209,1/13/23 14:05,84846A,1,21
15004,560209,1/13/23 14:05,21715,1,25.5
15004,560209,1/13/23 14:05,21716,1,25.5
15004,560209,1/13/23 14:05,21718,1,12.5
15004,560209,1/13/23 14:05,85059,1,37.5
15004,560209,1/13/23 14:05,20802,1,16.5
15004,560209,1/13/23 14:05,22559,1,12.5
15004,560209,1/13/23 14:05,22544,1,4.2
15004,560209,1/13/23 14:05,22530,1,4.2
15004,560209,1/13/23 14:05,22532,1,4.2
15004,560209,1/13/23 14:05,22534,1,4.2
15004,560209,1/13/23 14:05,22543,1,4.2
15004,560209,1/13/23 14:05,22541,1,4.2
15004,560209,1/13/23 14:05,22539,1,4.2
15004,560209,1/13/23 14:05,22538,1,4.2
15004,560209,1/13/23 14:05,21278,1,25.5
15004,560209,1/13/23 14:05,84375,1,21
15004,560209,1/13/23 14:05,22621,1,16.5
15004,560209,1/13/23 14:05,22619,1,37.5
15004,560209,1/13/23 14:05,21890,1,32.5
15004,560209,1/13/23 14:05,22620,1,14.5
15004,560209,1/13/23 14:05,21892,1,12.5
15004,560209,1/13/23 14:05,21363,1,49.5
15004,560209,1/13/23 14:05,22481,1,12.5
15004,560209,1/13/23 14:05,84692,3,4.2
15004,560209,1/13/23 14:05,20839,1,8.5
15004,560209,1/13/23 14:05,21927,1,12.5
15004,560209,1/13/23 14:05,23118,1,75
15004,560209,1/13/23 14:05,22605,1,149.5
15004,560209,1/13/23 14:05,22607,1,99.5
15004,560209,1/13/23 14:05,21269,1,85
15004,560209,1/13/23 14:05,22606,1,159.5
15004,560209,1/13/23 14:05,21754,1,59.5
14958,560210,1/13/23 14:20,22605,1,149.5
14958,560210,1/13/23 14:20,22607,1,99.5
14958,560210,1/13/23 14:20,23302,1,16.5
14958,560210,1/13/23 14:20,20768,1,25.5
14958,560210,1/13/23 14:20,21936,1,29.5
14958,560210,1/13/23 14:20,47367B,1,37.5
14958,560210,1/13/23 14:20,23110,1,57.5
14958,560210,1/13/23 14:20,35653,1,29.5
14722,560212,1/13/23 14:58,22366,1,79.5
14722,560212,1/13/23 14:58,48138,1,79.5
14722,560212,1/13/23 14:58,20702,1,42.5
14722,560212,1/13/23 14:58,21713,1,21
14722,560212,1/13/23 14:58,21714,1,12.5
14722,560212,1/13/23 14:58,21094,3,8.5
14722,560212,1/13/23 14:58,22361,1,29.5
14722,560212,1/13/23 14:58,21588,1,25.5
14722,560212,1/13/23 14:58,22315,1,12.5
14722,560212,1/13/23 14:58,82482,1,25.5
14722,560212,1/13/23 14:58,22980,1,16.5
14722,560212,1/13/23 14:58,82494L,1,29.5
14722,560212,1/13/23 14:58,84818,1,7.9
14722,560212,1/13/23 14:58,35645,1,42.5
14722,560212,1/13/23 14:58,23076,3,12.5
14722,560212,1/13/23 14:58,16012,3,2.1
14722,560212,1/13/23 14:58,84920,1,37.5
14722,560212,1/13/23 14:58,84581,1,37.5
14722,560212,1/13/23 14:58,84580,1,37.5
14722,560212,1/13/23 14:58,21912,1,37.5
14722,560212,1/13/23 14:58,21638,1,21
14722,560212,1/13/23 14:58,21791,1,12.5
14722,560212,1/13/23 14:58,21889,1,12.5
14722,560212,1/13/23 14:58,22743,1,29.5
14722,560212,1/13/23 14:58,22744,1,29.5
14722,560212,1/13/23 14:58,84920,1,37.5
14722,560212,1/13/23 14:58,22180,1,99.5
14722,560212,1/13/23 14:58,22359,1,29.5
14722,560212,1/13/23 14:58,21034,1,9.5
14293,560222,1/13/23 15:28,85099B,1,20.8
14293,560222,1/13/23 15:28,23208,1,16.5
14293,560222,1/13/23 15:28,23207,1,16.5
14293,560222,1/13/23 15:28,20727,1,16.5
14293,560222,1/13/23 15:28,22382,1,16.5
14293,560222,1/13/23 15:28,72741,1,14.5
14293,560222,1/13/23 15:28,79321,1,57.5
14293,560222,1/13/23 15:28,16011,3,2.1
14293,560222,1/13/23 15:28,22582,1,25.5
14293,560222,1/13/23 15:28,22583,1,25.5
14293,560222,1/13/23 15:28,21509,2,4.2
14293,560222,1/13/23 15:28,21507,2,4.2
14293,560222,1/13/23 15:28,21508,2,4.2
14293,560222,1/13/23 15:28,22716,2,4.2
14293,560222,1/13/23 15:28,22714,2,4.2
14293,560222,1/13/23 15:28,22414,1,79.5
14293,560222,1/13/23 15:28,22691,1,79.5
14293,560222,1/13/23 15:28,23284,1,79.5
14572,560224,1/13/23 16:06,22654,1,59.5
14572,560224,1/13/23 16:06,47599A,1,21
14572,560224,1/13/23 16:06,22659,1,19.5
14572,560224,1/13/23 16:06,22742,1,29.5
14572,560224,1/13/23 16:06,22743,1,29.5
14572,560224,1/13/23 16:06,23201,1,20.8
14572,560224,1/13/23 16:06,20711,1,20.8
14572,560224,1/13/23 16:06,21033,1,20.8
14572,560224,1/13/23 16:06,23203,1,20.8
14572,560224,1/13/23 16:06,23205,1,8.5
14572,560224,1/13/23 16:06,22646,1,14.5
14572,560224,1/13/23 16:06,37450,1,29.5
14572,560224,1/13/23 16:06,21754,1,59.5
14572,560224,1/13/23 16:06,21746,1,12.5
14572,560224,1/13/23 16:06,22752,1,85
14572,560224,1/13/23 16:06,23154,2,20.8
14572,560224,1/13/23 16:06,23159,2,20.8
14572,560224,1/13/23 16:06,82483,1,69.5
14572,560224,1/13/23 16:06,23198,1,14.5
14572,560224,1/13/23 16:06,23197,1,14.5
14572,560224,1/13/23 16:06,20972,1,12.5
14572,560224,1/13/23 16:06,22804,1,29.5
14572,560224,1/13/23 16:06,85123A,1,29.5
14572,560224,1/13/23 16:06,23306,1,14.5
14572,560224,1/13/23 16:06,23300,1,16.5
14572,560224,1/13/23 16:06,23301,1,16.5
14572,560224,1/13/23 16:06,23302,1,16.5
14572,560224,1/13/23 16:06,23076,3,12.5
14572,560224,1/13/23 16:06,22224,1,29.5
14572,560224,1/13/23 16:06,84755,1,6.5
14572,560224,1/13/23 16:06,23238,1,41.5
14572,560224,1/13/23 16:06,84380,1,12.5
14572,560224,1/13/23 16:06,20752,1,21
14572,560224,1/13/23 16:06,23310,8,4.2
14572,560224,1/13/23 16:06,23192,1,16.5
14572,560224,1/13/23 16:06,85049C,1,12.5
14572,560224,1/13/23 16:06,85049D,1,12.5
14572,560224,1/13/23 16:06,22077,1,16.5
14572,560224,1/13/23 16:06,85049G,1,12.5
14572,560224,1/13/23 16:06,22990,1,49.5
14572,560224,1/13/23 16:06,21361,1,127.5
14572,560224,1/13/23 16:06,22993,1,12.5
14572,560224,1/13/23 16:06,23245,1,49.5
14572,560224,1/13/23 16:06,21559,1,25.5
14572,560224,1/13/23 16:06,22197,1,8.5
14810,560232,1/15/23 11:08,22386,1,20.8
14810,560232,1/15/23 11:08,23203,1,20.8
14810,560232,1/15/23 11:08,20713,1,20.8
14810,560232,1/15/23 11:08,85099B,1,20.8
14810,560232,1/15/23 11:08,20726,1,16.5
14810,560232,1/15/23 11:08,20728,1,16.5
14810,560232,1/15/23 11:08,22382,1,16.5
14810,560232,1/15/23 11:08,20725,1,16.5
14810,560232,1/15/23 11:08,20728,1,16.5
14810,560232,1/15/23 11:08,20727,1,16.5
14810,560232,1/15/23 11:08,22662,1,16.5
14810,560232,1/15/23 11:08,22384,1,16.5
14810,560232,1/15/23 11:08,23209,1,16.5
14810,560232,1/15/23 11:08,22899,1,21
14810,560232,1/15/23 11:08,23251,1,12.5
14810,560232,1/15/23 11:08,23249,1,16.5
14810,560232,1/15/23 11:08,23321,1,16.5
14810,560232,1/15/23 11:08,22730,1,37.5
14810,560232,1/15/23 11:08,22730,1,37.5
14810,560232,1/15/23 11:08,22296,2,16.5
14810,560232,1/15/23 11:08,23245,1,49.5
14810,560232,1/15/23 11:08,82494L,2,29.5
16180,560234,1/15/23 11:21,22662,1,16.5
16180,560234,1/15/23 11:21,22663,3,20.8
16180,560234,1/15/23 11:21,23207,4,16.5
16180,560234,1/15/23 11:21,23208,4,16.5
16180,560234,1/15/23 11:21,22383,4,16.5
16180,560234,1/15/23 11:21,21931,10,17.9
16180,560234,1/15/23 11:21,23203,10,17.9
16180,560234,1/15/23 11:21,23202,10,17.9
16180,560234,1/15/23 11:21,22384,4,16.5
16180,560234,1/15/23 11:21,22386,10,17.9
16180,560234,1/15/23 11:21,23209,4,16.5
16180,560234,1/15/23 11:21,20725,4,16.5
16180,560234,1/15/23 11:21,85099B,10,17.9
16180,560234,1/15/23 11:21,23174,1,41.5
16180,560234,1/15/23 11:21,23175,1,32.5
16180,560234,1/15/23 11:21,23200,10,17.9
16180,560234,1/15/23 11:21,23199,10,17.9
16180,560234,1/15/23 11:21,23206,4,16.5
16180,560234,1/15/23 11:21,22917,2,6.5
16180,560234,1/15/23 11:21,22916,2,6.5
16180,560234,1/15/23 11:21,22921,2,6.5
16180,560234,1/15/23 11:21,22920,2,6.5
16180,560234,1/15/23 11:21,22919,2,6.5
16180,560234,1/15/23 11:21,22918,2,6.5
14060,560235,1/15/23 11:26,22355,1,8.5
14060,560235,1/15/23 11:26,22174,2,16.5
14060,560235,1/15/23 11:26,22748,1,21
14060,560235,1/15/23 11:26,22745,1,21
14060,560235,1/15/23 11:26,22900,2,32.5
14060,560235,1/15/23 11:26,15036,4,8.3
14060,560235,1/15/23 11:26,21668,2,12.5
14060,560235,1/15/23 11:26,21673,2,12.5
14060,560235,1/15/23 11:26,22904,1,29.5
15281,560237,1/15/23 11:27,21533,1,49.5
15281,560237,1/15/23 11:27,22199,1,42.5
15281,560237,1/15/23 11:27,20914,1,29.5
17725,560238,1/15/23 11:41,23028,2,16.5
17725,560238,1/15/23 11:41,23029,2,16.5
17725,560238,1/15/23 11:41,23031,2,16.5
17725,560238,1/15/23 11:41,23034,2,14.5
17725,560238,1/15/23 11:41,23032,2,16.5
17725,560238,1/15/23 11:41,23035,2,14.5
17725,560238,1/15/23 11:41,23033,2,14.5
17725,560238,1/15/23 11:41,23152,1,37.5
17725,560238,1/15/23 11:41,21669,2,12.5
17725,560238,1/15/23 11:41,21670,2,12.5
17725,560238,1/15/23 11:41,21671,2,12.5
17725,560238,1/15/23 11:41,22178,2,12.5
17725,560238,1/15/23 11:41,84970S,2,8.5
17725,560238,1/15/23 11:41,22461,1,39.5
17725,560238,1/15/23 11:41,23182,3,8.3
17725,560238,1/15/23 11:41,84836,2,12.5
17725,560238,1/15/23 11:41,23025,1,20.8
17725,560238,1/15/23 11:41,22296,2,16.5
13507,560239,1/15/23 11:50,21577,1,22.5
13507,560239,1/15/23 11:50,23118,1,75
13507,560239,1/15/23 11:50,85095,1,19.5
13507,560239,1/15/23 11:50,20749,1,79.5
13507,560239,1/15/23 11:50,35651,2,16.5
13507,560239,1/15/23 11:50,21108,1,25.5
13507,560239,1/15/23 11:50,21260,1,32.5
13507,560239,1/15/23 11:50,22224,1,29.5
13507,560239,1/15/23 11:50,71053,1,37.5
13507,560239,1/15/23 11:50,85230E,3,2.9
13507,560239,1/15/23 11:50,22969,2,14.5
13507,560239,1/15/23 11:50,16161P,3,4.2
13507,560239,1/15/23 11:50,21500,3,4.2
13507,560239,1/15/23 11:50,21499,3,4.2
13507,560239,1/15/23 11:50,82486,1,89.5
13507,560239,1/15/23 11:50,85066,1,127.5
13507,560239,1/15/23 11:50,22762,1,149.5
13507,560239,1/15/23 11:50,23301,2,16.5
13507,560239,1/15/23 11:50,22692,1,79.5
13507,560239,1/15/23 11:50,21340,1,127.5
13507,560239,1/15/23 11:50,22430,1,49.5
13507,560239,1/15/23 11:50,22961,2,14.5
13507,560239,1/15/23 11:50,22442,1,79.5
13507,560239,1/15/23 11:50,22077,2,16.5
13507,560239,1/15/23 11:50,85049G,2,12.5
13507,560239,1/15/23 11:50,22150,1,19.5
13507,560239,1/15/23 11:50,23126,1,49.5
13507,560239,1/15/23 11:50,22149,1,21
13507,560239,1/15/23 11:50,22456,1,49.5
13507,560239,1/15/23 11:50,21115,1,67.5
13507,560239,1/15/23 11:50,23152,1,37.5
13507,560239,1/15/23 11:50,22766,1,29.5
13507,560239,1/15/23 11:50,23298,1,49.5
13507,560239,1/15/23 11:50,21670,2,12.5
13507,560239,1/15/23 11:50,21379,1,12.5
13507,560239,1/15/23 11:50,21442,2,8.5
13507,560239,1/15/23 11:50,22469,2,16.5
13507,560239,1/15/23 11:50,22470,1,29.5
13507,560239,1/15/23 11:50,22595,2,8.5
13507,560239,1/15/23 11:50,21114,1,12.5
13507,560239,1/15/23 11:50,21770,1,49.5
13507,560239,1/15/23 11:50,22083,1,29.5
13507,560239,1/15/23 11:50,22990,1,49.5
13507,560239,1/15/23 11:50,22427,1,59.5
13507,560239,1/15/23 11:50,23243,1,49.5
13507,560239,1/15/23 11:50,21977,3,5.5
13507,560239,1/15/23 11:50,21212,3,5.5
13507,560239,1/15/23 11:50,23294,1,8.3
13507,560239,1/15/23 11:50,22627,1,85
13507,560239,1/15/23 11:50,22720,1,49.5
13507,560239,1/15/23 11:50,22845,1,63.5
13507,560239,1/15/23 11:50,22844,1,85
13507,560239,1/15/23 11:50,22966,2,12.5
13507,560239,1/15/23 11:50,84378,2,12.5
13507,560239,1/15/23 11:50,21559,1,25.5
13507,560239,1/15/23 11:50,20914,1,29.5
13507,560239,1/15/23 11:50,22282,1,127.5
13507,560239,1/15/23 11:50,21199,2,16.5
13507,560239,1/15/23 11:50,21198,2,16.5
13507,560239,1/15/23 11:50,22555,2,16.5
13507,560239,1/15/23 11:50,22557,2,16.5
13507,560239,1/15/23 11:50,22915,2,4.2
13507,560239,1/15/23 11:50,84006,2,8.5
13507,560239,1/15/23 11:50,84077,5,2.9
13507,560239,1/15/23 11:50,84012,2,25.5
13507,560239,1/15/23 11:50,21916,3,4.2
